Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,1
3,4535,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,1587.8,0
3,4535,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1587.8,0
3,4536,GJ 3470,8.794,GJ 3470 b,0.5,0.5,3652,29.4214,13.9,4.57,593.5,3.3366496,0.0355,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,19211.0,1
